,set_id,name,year,theme,subtheme,themeGroup,category,pieces,minifigs,agerange_min,US_retailPrice,bricksetURL,thumbnailURL,imageURL
17245,952109-1,Policeman and dog,2021,City,Magazine Gift,Modern day,Other,7,1,5,29,https://brickset.com/sets/952109-1,https://images.brickset.com/sets/small/952109-1.jpg,https://images.brickset.com/sets/images/952109-1.jpg
17246,952110-1,Explorer,2021,City,Magazine Gift,Modern day,Other,11,1,5,29,https://brickset.com/sets/952110-1,https://images.brickset.com/sets/small/952110-1.jpg,https://images.brickset.com/sets/images/952110-1.jpg
17247,952111-1,Construction worker,2021,City,Magazine Gift,Modern day,Other,13,1,5,29,https://brickset.com/sets/952111-1,https://images.brickset.com/sets/small/952111-1.jpg,https://images.brickset.com/sets/images/952111-1.jpg
17248,952112-1,Jessica Sharpe and Lion Cub,2021,City,Magazine Gift,Modern day,Other,16,1,5,29,https://brickset.com/sets/952112-1,https://images.brickset.com/sets/small/952112-1.jpg,https://images.brickset.com/sets/images/952112-1.jpg
17249,2000458-1,Spike Essential Introductory Set,2021,Education,SPIKE,Educational,Normal,108,1,7,133,https://brickset.com/sets/2000458-1,https://images.brickset.com/sets/small/2000458-1.jpg,https://images.brickset.com/sets/images/2000458-1.jpg
17250,2000470-1,BricQ Motion Prime Personal Learning Kit,2021,Education,BricQ,Educational,Normal,78,3,7,133,https://brickset.com/sets/2000470-1,https://images.brickset.com/sets/small/2000470-1.jpg,https://images.brickset.com/sets/images/2000470-1.jpg
17251,2000471-1,BricQ Motion Essential Personal Learning Kit,2021,Education,BricQ,Educational,Normal,62,2,7,133,https://brickset.com/sets/2000471-1,https://images.brickset.com/sets/small/2000471-1.jpg,https://images.brickset.com/sets/images/2000471-1.jpg
17252,2000556-1,Six Bricks,2021,Education,Duplo,Educational,Extended,12,3,16,133,https://brickset.com/sets/2000556-1,Not Available,Not Available
17253,2000722-1,SPIKE Essential Replacement Parts Pack 1,2021,Education,SPIKE,Educational,Extended,97,3,7,133,https://brickset.com/sets/2000722-1,https://images.brickset.com/sets/small/2000722-1.jpg,https://images.brickset.com/sets/images/2000722-1.jpg
17254,2000723-1,SPIKE Essential Replacement Pack 2,2021,Education,SPIKE,Educational,Extended,16,4,6,133,https://brickset.com/sets/2000723-1,https://images.brickset.com/sets/small/2000723-1.jpg,https://images.brickset.com/sets/images/2000723-1.jpg
17255,4002021-1,The Temple of Celebrations,2021,Ninjago,Employee gift,Action/Adventure,Normal,1320,12,10,39,https://brickset.com/sets/4002021-1,https://images.brickset.com/sets/small/4002021-1.jpg,https://images.brickset.com/sets/images/4002021-1.jpg
17256,5006005-1,LEGO System Brochure 1958,2021,Gear,Posters,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006005-1,https://images.brickset.com/sets/small/5006005-1.jpg,https://images.brickset.com/sets/images/5006005-1.jpg
17257,5006068-1,Friends Central Perk Mug,2021,Gear,Housewares,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006068-1,https://images.brickset.com/sets/small/5006068-1.jpg,https://images.brickset.com/sets/images/5006068-1.jpg
17258,5006143-1,"Storage brick drawer, blue",2021,Gear,Storage,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006143-1,https://images.brickset.com/sets/small/5006143-1.jpg,https://images.brickset.com/sets/images/5006143-1.jpg
17259,5006201-1,Brick Erasers,2021,Gear,Stationery,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006201-1,https://images.brickset.com/sets/small/5006201-1.jpg,https://images.brickset.com/sets/images/5006201-1.jpg
17260,5006202-1,LEGO Note Brick,2021,Gear,Stationery,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006202-1,https://images.brickset.com/sets/small/5006202-1.jpg,https://images.brickset.com/sets/images/5006202-1.jpg
17261,5006260-1,3 Piece Organiser Cubes,2021,Gear,Storage,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006260-1,https://images.brickset.com/sets/small/5006260-1.jpg,https://images.brickset.com/sets/images/5006260-1.jpg
17262,5006267-1,Darth Vader Bag Tag,2021,Gear,Bag Tags,Miscellaneous,Gear,64,1,6,5,https://brickset.com/sets/5006267-1,https://images.brickset.com/sets/small/5006267-1.jpg,https://images.brickset.com/sets/images/5006267-1.jpg
17263,5006272-1,Dots secret diary with lock,2021,Gear,Stationery,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006272-1,https://images.brickset.com/sets/small/5006272-1.jpg,https://images.brickset.com/sets/images/5006272-1.jpg
17264,5006273-1,Dots notebook with elastic band,2021,Gear,Stationery,Miscellaneous,Gear,64,1,6,14,https://brickset.com/sets/5006273-1,https://images.brickset.com/sets/small/5006273-1.jpg,https://images.brickset.com/sets/images/5006273-1.jpg
17265,5006274-1,Dots marker pen 6 pack,2021,Gear,Stationery,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006274-1,https://images.brickset.com/sets/small/5006274-1.jpg,https://images.brickset.com/sets/images/5006274-1.jpg
17266,5006275-1,Dots gel pen 6 pack,2021,Gear,Stationery,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006275-1,https://images.brickset.com/sets/small/5006275-1.jpg,https://images.brickset.com/sets/images/5006275-1.jpg
17267,5006277-1,Dots hard pencil case,2021,Gear,Stationery,Miscellaneous,Gear,64,1,6,12,https://brickset.com/sets/5006277-1,https://images.brickset.com/sets/small/5006277-1.jpg,https://images.brickset.com/sets/images/5006277-1.jpg
17268,5006278-1,Round 4x4 Key Chain,2021,Gear,Key Chains/Dots,Miscellaneous,Gear,64,1,6,6,https://brickset.com/sets/5006278-1,https://images.brickset.com/sets/small/5006278-1.jpg,https://images.brickset.com/sets/images/5006278-1.jpg
17269,5006279-1,Dots single gel pen  – Lavender,2021,Gear,Stationery,Miscellaneous,Gear,64,1,6,5,https://brickset.com/sets/5006279-1,https://images.brickset.com/sets/small/5006279-1.jpg,https://images.brickset.com/sets/images/5006279-1.jpg
17270,5006287-1,Dots single gel pen  – Medium azure,2021,Gear,Stationery,Miscellaneous,Gear,64,1,6,5,https://brickset.com/sets/5006287-1,https://images.brickset.com/sets/small/5006287-1.jpg,https://images.brickset.com/sets/images/5006287-1.jpg
17271,5006288-1,Dots key chain with mini notebook,2021,Gear,Key Chains/Dots,Miscellaneous,Gear,64,1,6,12,https://brickset.com/sets/5006288-1,https://images.brickset.com/sets/small/5006288-1.jpg,https://images.brickset.com/sets/images/5006288-1.jpg
17272,5006294-1,Mechanical Pencil with mini figure,2021,Gear,Stationery,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006294-1,https://images.brickset.com/sets/small/5006294-1.jpg,https://images.brickset.com/sets/images/5006294-1.jpg
17273,5006295-1,Mini Figure Notebook with gel pen,2021,Gear,Stationery,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006295-1,https://images.brickset.com/sets/small/5006295-1.jpg,https://images.brickset.com/sets/images/5006295-1.jpg
17274,5006328-1,4 Stud Dark Gray Storage Brick Drawer,2021,Gear,Storage,Miscellaneous,Gear,64,1,6,27,https://brickset.com/sets/5006328-1,https://images.brickset.com/sets/small/5006328-1.jpg,https://images.brickset.com/sets/images/5006328-1.jpg
17275,5006329-1,8 Stud Dark Gray Storage Brick Drawer,2021,Gear,Storage,Miscellaneous,Gear,64,1,6,44,https://brickset.com/sets/5006329-1,https://images.brickset.com/sets/small/5006329-1.jpg,https://images.brickset.com/sets/images/5006329-1.jpg
17276,5006355-1,Blue Small Brick Backpack,2021,Gear,Bags,Miscellaneous,Gear,64,1,6,39,https://brickset.com/sets/5006355-1,https://images.brickset.com/sets/small/5006355-1.jpg,https://images.brickset.com/sets/images/5006355-1.jpg
17277,5006393-1,Super Mario Gold Coin,2021,Gear,Collectable Coin,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006393-1,Not Available,Not Available
17278,5006396-1,Super Mario Gold Coin,2021,Gear,Collectable Coin,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006396-1,Not Available,Not Available
17279,5006468-1,Classic Space logo collectable coin,2021,Gear,Collectable Coin,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006468-1,https://images.brickset.com/sets/small/5006468-1.jpg,https://images.brickset.com/sets/images/5006468-1.jpg
17280,5006469-1,Octan logo collectable coin,2021,Gear,Collectable Coin,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006469-1,https://images.brickset.com/sets/small/5006469-1.jpg,https://images.brickset.com/sets/images/5006469-1.jpg
17281,5006470-1,LEGO logo collectable coin,2021,Gear,Collectable Coin,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006470-1,https://images.brickset.com/sets/small/5006470-1.jpg,https://images.brickset.com/sets/images/5006470-1.jpg
17282,5006471-1,Pirates logo collectable coin,2021,Gear,Collectable Coin,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006471-1,https://images.brickset.com/sets/small/5006471-1.jpg,https://images.brickset.com/sets/images/5006471-1.jpg
17283,5006472-1,Castle logo collectable coin,2021,Gear,Collectable Coin,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006472-1,https://images.brickset.com/sets/small/5006472-1.jpg,https://images.brickset.com/sets/images/5006472-1.jpg
17284,5006473-1,Collectable coin display case,2021,Gear,Collectable Coin,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006473-1,https://images.brickset.com/sets/small/5006473-1.jpg,https://images.brickset.com/sets/images/5006473-1.jpg
17285,5006489-1,Medium Azur Small Brick Backpack,2021,Gear,Bags,Miscellaneous,Gear,64,1,6,39,https://brickset.com/sets/5006489-1,https://images.brickset.com/sets/small/5006489-1.jpg,https://images.brickset.com/sets/images/5006489-1.jpg
17286,5006490-1,Navy Micro Knob Bag,2021,Gear,Bags,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006490-1,https://images.brickset.com/sets/small/5006490-1.jpg,https://images.brickset.com/sets/images/5006490-1.jpg
17287,5006491-1,Crossbody Handbag Retro Logo,2021,Gear,Bags,Miscellaneous,Gear,64,1,6,49,https://brickset.com/sets/5006491-1,https://images.brickset.com/sets/small/5006491-1.jpg,https://images.brickset.com/sets/images/5006491-1.jpg
17288,5006492-1,Light Purple Micro Knob Bag,2021,Gear,Bags,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006492-1,https://images.brickset.com/sets/small/5006492-1.jpg,https://images.brickset.com/sets/images/5006492-1.jpg
17289,5006493-1,Medium Azur Micro Knob Bag,2021,Gear,Bags,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006493-1,https://images.brickset.com/sets/small/5006493-1.jpg,https://images.brickset.com/sets/images/5006493-1.jpg
17290,5006494-1,Lime Green Micro Knob Bag,2021,Gear,Bags,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006494-1,https://images.brickset.com/sets/small/5006494-1.jpg,https://images.brickset.com/sets/images/5006494-1.jpg
17291,5006495-1,Backpack Monkey,2021,Gear,Bags,Miscellaneous,Gear,64,1,6,39,https://brickset.com/sets/5006495-1,https://images.brickset.com/sets/small/5006495-1.jpg,https://images.brickset.com/sets/images/5006495-1.jpg
17292,5006496-1,Lime Small Brick Backpack,2021,Gear,Bags,Miscellaneous,Gear,64,1,6,39,https://brickset.com/sets/5006496-1,https://images.brickset.com/sets/small/5006496-1.jpg,https://images.brickset.com/sets/images/5006496-1.jpg
17293,5006497-1,Light Purple Small Brick Backpack,2021,Gear,Bags,Miscellaneous,Gear,64,1,6,39,https://brickset.com/sets/5006497-1,https://images.brickset.com/sets/small/5006497-1.jpg,https://images.brickset.com/sets/images/5006497-1.jpg
17294,5006498-1,Backpack Panda,2021,Gear,Bags,Miscellaneous,Gear,64,1,6,39,https://brickset.com/sets/5006498-1,https://images.brickset.com/sets/small/5006498-1.jpg,https://images.brickset.com/sets/images/5006498-1.jpg
17295,5006526-1,Adidas Sport Infant Shoes,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006526-1,https://images.brickset.com/sets/small/5006526-1.jpg,https://images.brickset.com/sets/images/5006526-1.jpg
17296,5006527-1,Adidas Sport Infant Shoes,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006527-1,https://images.brickset.com/sets/small/5006527-1.jpg,https://images.brickset.com/sets/images/5006527-1.jpg
17297,5006528-1,Adidas Sport Infant Shoes,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006528-1,https://images.brickset.com/sets/small/5006528-1.jpg,https://images.brickset.com/sets/images/5006528-1.jpg
17298,5006529-1,Adidas Sport Junior Shoes,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006529-1,https://images.brickset.com/sets/small/5006529-1.jpg,https://images.brickset.com/sets/images/5006529-1.jpg
17299,5006530-1,Adidas Sport Infant Shoes,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006530-1,https://images.brickset.com/sets/small/5006530-1.jpg,https://images.brickset.com/sets/images/5006530-1.jpg
17300,5006531-1,Adidas Sport Junior Shoes,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006531-1,https://images.brickset.com/sets/small/5006531-1.jpg,https://images.brickset.com/sets/images/5006531-1.jpg
17301,5006532-1,Adidas Sport Infant Shoes,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006532-1,https://images.brickset.com/sets/small/5006532-1.jpg,https://images.brickset.com/sets/images/5006532-1.jpg
17302,5006533-1,Adidas Sport Infant Shoes,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006533-1,https://images.brickset.com/sets/small/5006533-1.jpg,https://images.brickset.com/sets/images/5006533-1.jpg
17303,5006534-1,Adidas Sport Infant Shoes,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006534-1,https://images.brickset.com/sets/small/5006534-1.jpg,https://images.brickset.com/sets/images/5006534-1.jpg
17304,5006535-1,Adidas Onesie,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006535-1,https://images.brickset.com/sets/small/5006535-1.jpg,https://images.brickset.com/sets/images/5006535-1.jpg
17305,5006536-1,Adidas Onesie,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006536-1,https://images.brickset.com/sets/small/5006536-1.jpg,https://images.brickset.com/sets/images/5006536-1.jpg
17306,5006537-1,adidas x LEGO DUPLO Onesie,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006537-1,Not Available,Not Available
17307,5006538-1,adidas x LEGO DUPLO T-Shirt and Shorts Set,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006538-1,Not Available,Not Available
17308,5006539-1,adidas x LEGO DUPLO T-Shirt and Shorts Set,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006539-1,Not Available,Not Available
17309,5006540-1,Adidas Bricks Boxy Hoodie,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006540-1,https://images.brickset.com/sets/small/5006540-1.jpg,https://images.brickset.com/sets/images/5006540-1.jpg
17310,5006541-1,Adidas Bricks Boxy Hoodie,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006541-1,https://images.brickset.com/sets/small/5006541-1.jpg,https://images.brickset.com/sets/images/5006541-1.jpg
17311,5006543-1,Adidas Cuffed Pants,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006543-1,https://images.brickset.com/sets/small/5006543-1.jpg,https://images.brickset.com/sets/images/5006543-1.jpg
17312,5006544-1,Adidas Graphic T Shirt,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006544-1,https://images.brickset.com/sets/small/5006544-1.jpg,https://images.brickset.com/sets/images/5006544-1.jpg
17313,5006545-1,Adidas Graphic T Shirt,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006545-1,https://images.brickset.com/sets/small/5006545-1.jpg,https://images.brickset.com/sets/images/5006545-1.jpg
17314,5006546-1,Adidas Graphic T Shirt,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006546-1,https://images.brickset.com/sets/small/5006546-1.jpg,https://images.brickset.com/sets/images/5006546-1.jpg
17315,5006553-1,Adidas Two In One Slim Pants,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006553-1,https://images.brickset.com/sets/small/5006553-1.jpg,https://images.brickset.com/sets/images/5006553-1.jpg
17316,5006554-1,Adidas Hoodie and Pants Set,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006554-1,https://images.brickset.com/sets/small/5006554-1.jpg,https://images.brickset.com/sets/images/5006554-1.jpg
17317,5006556-1,Adidas Sweatshirt and Pants Set,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006556-1,https://images.brickset.com/sets/small/5006556-1.jpg,https://images.brickset.com/sets/images/5006556-1.jpg
17318,5006558-1,Adidas Bricks Sweatshirt,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006558-1,https://images.brickset.com/sets/small/5006558-1.jpg,https://images.brickset.com/sets/images/5006558-1.jpg
17319,5006559-1,Adidas Bricks Sweatshirt,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006559-1,https://images.brickset.com/sets/small/5006559-1.jpg,https://images.brickset.com/sets/images/5006559-1.jpg
17320,5006560-1,Adidas Bricks Sweatshirt,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006560-1,https://images.brickset.com/sets/small/5006560-1.jpg,https://images.brickset.com/sets/images/5006560-1.jpg
17321,5006565-1,Adidas Bricks Long Sleeve Fitted T Shirt,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006565-1,https://images.brickset.com/sets/small/5006565-1.jpg,https://images.brickset.com/sets/images/5006565-1.jpg
17322,5006567-1,Adidas Bricks Loose Fit T Shirt,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006567-1,https://images.brickset.com/sets/small/5006567-1.jpg,https://images.brickset.com/sets/images/5006567-1.jpg
17323,5006568-1,Adidas Bricks Loose Fit T Shirt,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006568-1,https://images.brickset.com/sets/small/5006568-1.jpg,https://images.brickset.com/sets/images/5006568-1.jpg
17324,5006569-1,Adidas T Shirt,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006569-1,https://images.brickset.com/sets/small/5006569-1.jpg,https://images.brickset.com/sets/images/5006569-1.jpg
17325,5006587-1,Brick Shelf 4 Knobs Bright Red,2021,Gear,Storage,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006587-1,https://images.brickset.com/sets/small/5006587-1.jpg,https://images.brickset.com/sets/images/5006587-1.jpg
17326,5006588-1,Brick Bookrack Bright Red,2021,Gear,Storage,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006588-1,https://images.brickset.com/sets/small/5006588-1.jpg,https://images.brickset.com/sets/images/5006588-1.jpg
17327,5006589-1,Brick Shelf 8 Knobs Bright Red,2021,Gear,Storage,Miscellaneous,Gear,64,1,6,29,https://brickset.com/sets/5006589-1,https://images.brickset.com/sets/small/5006589-1.jpg,https://images.brickset.com/sets/images/5006589-1.jpg
17328,5006604-1,Hydration Bottle Red,2021,Gear,Housewares,Miscellaneous,Gear,64,1,6,11,https://brickset.com/sets/5006604-1,https://images.brickset.com/sets/small/5006604-1.jpg,https://images.brickset.com/sets/images/5006604-1.jpg
17329,5006605-1,Hydration Bottle Blue,2021,Gear,Housewares,Miscellaneous,Gear,64,1,6,11,https://brickset.com/sets/5006605-1,https://images.brickset.com/sets/small/5006605-1.jpg,https://images.brickset.com/sets/images/5006605-1.jpg
17330,5006606-1,Hydration Bottle Red Large,2021,Gear,Housewares,Miscellaneous,Gear,64,1,6,11,https://brickset.com/sets/5006606-1,https://images.brickset.com/sets/small/5006606-1.jpg,https://images.brickset.com/sets/images/5006606-1.jpg
17331,5006607-1,Hydration Bottle Blue Large,2021,Gear,Housewares,Miscellaneous,Gear,64,1,6,11,https://brickset.com/sets/5006607-1,https://images.brickset.com/sets/small/5006607-1.jpg,https://images.brickset.com/sets/images/5006607-1.jpg
17332,5006608-1,3 Drawer Storage Rack Gray,2021,Gear,Storage,Miscellaneous,Gear,64,1,6,59,https://brickset.com/sets/5006608-1,https://images.brickset.com/sets/small/5006608-1.jpg,https://images.brickset.com/sets/images/5006608-1.jpg
17333,5006609-1,Brick Shelf 8 Knobs Blue,2021,Gear,Storage,Miscellaneous,Gear,64,1,6,29,https://brickset.com/sets/5006609-1,https://images.brickset.com/sets/small/5006609-1.jpg,https://images.brickset.com/sets/images/5006609-1.jpg
17334,5006610-1,Brick Shelf 8 Knobs Black,2021,Gear,Storage,Miscellaneous,Gear,64,1,6,29,https://brickset.com/sets/5006610-1,https://images.brickset.com/sets/small/5006610-1.jpg,https://images.brickset.com/sets/images/5006610-1.jpg
17335,5006611-1,Brick Shelf 8 Knobs White,2021,Gear,Storage,Miscellaneous,Gear,64,1,6,29,https://brickset.com/sets/5006611-1,https://images.brickset.com/sets/small/5006611-1.jpg,https://images.brickset.com/sets/images/5006611-1.jpg
17336,5006612-1,Brick Shelf 8 Knobs Grey,2021,Gear,Storage,Miscellaneous,Gear,64,1,6,29,https://brickset.com/sets/5006612-1,https://images.brickset.com/sets/small/5006612-1.jpg,https://images.brickset.com/sets/images/5006612-1.jpg
17337,5006613-1,Brick Bookrack Blue,2021,Gear,Storage,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006613-1,https://images.brickset.com/sets/small/5006613-1.jpg,https://images.brickset.com/sets/images/5006613-1.jpg
17338,5006614-1,Brick Bookrack Black,2021,Gear,Storage,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006614-1,https://images.brickset.com/sets/small/5006614-1.jpg,https://images.brickset.com/sets/images/5006614-1.jpg
17339,5006615-1,Brick Bookrack White,2021,Gear,Storage,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006615-1,https://images.brickset.com/sets/small/5006615-1.jpg,https://images.brickset.com/sets/images/5006615-1.jpg
17340,5006616-1,Brick Bookrack Pink,2021,Gear,Storage,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006616-1,https://images.brickset.com/sets/small/5006616-1.jpg,https://images.brickset.com/sets/images/5006616-1.jpg
17341,5006617-1,Brick Bookrack Grey,2021,Gear,Storage,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006617-1,https://images.brickset.com/sets/small/5006617-1.jpg,https://images.brickset.com/sets/images/5006617-1.jpg
17342,5006618-1,Brick Shelf 4 Knobs Blue,2021,Gear,Storage,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006618-1,https://images.brickset.com/sets/small/5006618-1.jpg,https://images.brickset.com/sets/images/5006618-1.jpg
17343,5006619-1,Brick Shelf 4 Knobs Black,2021,Gear,Storage,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006619-1,https://images.brickset.com/sets/small/5006619-1.jpg,https://images.brickset.com/sets/images/5006619-1.jpg
17344,5006620-1,Brick Shelf 4 Knobs White,2021,Gear,Storage,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006620-1,https://images.brickset.com/sets/small/5006620-1.jpg,https://images.brickset.com/sets/images/5006620-1.jpg
17345,5006621-1,Brick Shelf 4 Knobs Grey,2021,Gear,Storage,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006621-1,https://images.brickset.com/sets/small/5006621-1.jpg,https://images.brickset.com/sets/images/5006621-1.jpg
17346,5006622-1,The Child Plush,2021,Gear,Plush,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006622-1,https://images.brickset.com/sets/small/5006622-1.jpg,https://images.brickset.com/sets/images/5006622-1.jpg
17347,5006628-1,BricQ Motion Essential Hybrid Learning Classroom Starter Pack,2021,Education,BricQ,Educational,Collection,585,3,7,133,https://brickset.com/sets/5006628-1,Not Available,Not Available
17348,5006631-1,BricQ Motion Prime Hybrid Learning Classroom Starter Pack,2021,Education,BricQ,Educational,Collection,640,3,7,133,https://brickset.com/sets/5006631-1,Not Available,Not Available
17349,5006636-1,Adidas Backpack,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006636-1,https://images.brickset.com/sets/small/5006636-1.jpg,https://images.brickset.com/sets/images/5006636-1.jpg
17350,5006638-1,Adidas Engineered Crew Socks 3 Pairs,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006638-1,https://images.brickset.com/sets/small/5006638-1.jpg,https://images.brickset.com/sets/images/5006638-1.jpg
17351,5006639-1,Adidas Graphic Cap,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006639-1,https://images.brickset.com/sets/small/5006639-1.jpg,https://images.brickset.com/sets/images/5006639-1.jpg
17352,5006640-1,adidas x LEGO Graphic Cap,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006640-1,Not Available,Not Available
17353,5006641-1,Adidas x LEGO bottle,2021,Gear,Housewares,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006641-1,https://images.brickset.com/sets/small/5006641-1.jpg,https://images.brickset.com/sets/images/5006641-1.jpg
17354,5006642-1,Adidas Crew Socks 3 Pairs,2021,Gear,Clothing / Adidas,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006642-1,https://images.brickset.com/sets/small/5006642-1.jpg,https://images.brickset.com/sets/images/5006642-1.jpg
17355,5006655-1,Porsche Welcome Pack,2021,Gear,Miscellaneous,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006655-1,https://images.brickset.com/sets/small/5006655-1.jpg,https://images.brickset.com/sets/images/5006655-1.jpg
17356,5006741-1,LEGO Brick Backpack Navy,2021,Gear,Bags,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006741-1,https://images.brickset.com/sets/small/5006741-1.jpg,https://images.brickset.com/sets/images/5006741-1.jpg
17357,5006771-1,VIDIYO Sticker Sheet,2021,Gear,Stationery,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006771-1,https://images.brickset.com/sets/small/5006771-1.jpg,https://images.brickset.com/sets/images/5006771-1.jpg
17358,5006775-1,LEGO Brick Backpack Lilac,2021,Gear,Bags,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006775-1,https://images.brickset.com/sets/small/5006775-1.jpg,https://images.brickset.com/sets/images/5006775-1.jpg
17359,5006786-1,ETDM Concept Art,2021,Gear,Posters,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006786-1,https://images.brickset.com/sets/small/5006786-1.jpg,https://images.brickset.com/sets/images/5006786-1.jpg
